"station_id","LocID","yyyy","mm","dd","doy","nObs","Tavg","Tmin","Tmax","TDavg","RHavg","RainTot","SRtot","WSavg"
"30004","375","2014","9","21","264",NULL,"21.63","13.82","29.67","17.03","78.2","1.016","16.25","0.93"
"30004","375","2014","9","22","265",NULL,"20.11","14.47","26.57","14.64","73.5","0","17.16","0.95"
"30004","375","2014","9","23","266",NULL,"17.71","12.31","24.46","13.22","77.1","0","14.34","0.86"
"30004","375","2014","9","24","267",NULL,"17.88","12.24","25.31","10.99","66.31","0","17.4","0.95"
"30004","375","2014","9","25","268",NULL,"19.45","16.12","25.4","16.26","82.8","0","10.16","0.72"
"30004","375","2014","9","26","269",NULL,"19.37","16.19","24.48","16.81","85.7","0","6.69","0.76"
"30004","375","2014","9","27","270",NULL,"19.38","16.92","24.87","16.72","85.3","0","6.61","0.67"
"30004","375","2014","9","28","271",NULL,"19.78","17.31","22.96","17.48","86.5","0.762","6.01","0.62"
"30004","375","2014","9","29","272",NULL,"19.05","17.83","21.72","18.5","96.5","4.064","4.41","0.52"
"30004","375","2014","9","30","273",NULL,"20.9","16.32","28.61","17.1","81.8","0","15.48","0.68"
"30004","375","2014","10","1","274",NULL,"19.69","13.62","29.41","16","82.6","0","12.63","0.56"
"30004","375","2014","10","2","275",NULL,"20.63","13.95","29.08","16.9","81.6","0","13.3","0.63"
"30004","375","2014","10","3","276",NULL,"20.64","16.98","24.22","18.59","88.2","15.75","5.42","0.86"
"30004","375","2014","10","4","277",NULL,"12.04","5.25","17.31","5.33","64.1","0","15.97","1.66"
"30004","375","2014","10","5","278",NULL,"10.75","2.22","21.18","4.4","70.8","0","15.05","0.83"
"30004","375","2014","10","6","279",NULL,"14.92","7.16","24.48","10.76","78.1","0","11.73","0.8"
"30004","375","2014","10","7","280",NULL,"19.2","13.02","26.71","14.67","76.7","0","12.34","0.88"
"30004","375","2014","10","8","281",NULL,"20.24","14.8","27.89","17.93","88","4.572","12","0.79"
"30004","375","2014","10","9","282",NULL,"21.08","16.65","29.87","19.02","89.7","2.032","10.3","0.6"
"30004","375","2014","10","10","283",NULL,"21.8","15.99","29.34","17.68","80.7","2.54","12.19","0.82"
"30004","375","2014","10","11","284",NULL,"21.14","17.58","26.99","19.47","91.3","7.37","8.02","0.76"
"30004","375","2014","10","12","285",NULL,"18.81","15.26","25.93","18.17","96","4.572","6.35","0.76"
"30004","375","2014","10","13","286",NULL,"18.63","14.93","23.69","17.84","94.8","0","5.14","0.93"
"30004","375","2014","10","14","287",NULL,"18.68","11.71","22.78","17.71","93.1","62.23","3.36","1.1"
"30004","375","2014","10","15","288",NULL,"14.02","10.32","18.56","11.02","83.3","0","4.88","0.67"
"30004","375","2014","10","16","289",NULL,"13.05","7.88","16.91","10.2","83.6","0","5.5","1.18"
"30004","375","2014","10","17","290",NULL,"14.7","6.44","25.34","10.66","79.8","0","10.36","0.8"
"30004","375","2014","10","18","291",NULL,"15.59","9.53","21.06","10.77","75.4","0","10.26","1.22"
"30004","375","2014","10","19","292",NULL,"12.15","5.44","21.52","8.05","79.5","0","10.04","0.69"
"30004","375","2014","10","20","293",NULL,"12.99","5.51","21.99","9.55","82.5","0","9.16","0.69"
"30004","375","2014","10","21","294",NULL,"13.72","7.88","21.64","9.75","80","0","8.72","0.96"
"30004","375","2014","10","22","295",NULL,"11.25","4.39","20.8","5.9","75","0","9.09","0.9"
"30004","375","2014","10","23","296",NULL,"10.04","2.28","19.41","6.5","82","0","9.12","0.8"
"30004","375","2014","10","24","297",NULL,"12.24","6.56","22.25","7.55","78.3","0","8.47","0.76"
"30004","375","2014","10","25","298",NULL,"12.64","3.66","23.11","7.56","76.4","0","8.05","0.73"
"30004","375","2014","10","26","299",NULL,"16.58","9.46","26.79","12.03","79.8","0","7.59","0.83"
"30004","375","2014","10","27","300",NULL,"17.28","9.33","28.37","14.37","84.9","0","7.18","0.57"
"30004","375","2014","10","28","301",NULL,"16.49","10.98","24.1","13.93","86.6","0","6.92","0.71"
"30004","375","2014","10","29","302",NULL,"13.35","6.96","21.06","12.62","94.4","1.524","4.97","0.88"
"30004","375","2014","10","30","303",NULL,"9.59","2.81","18.55","4.61","76.4","0.254","6.58","0.73"
"30004","375","2014","10","31","304",NULL,"7.95","2.28","16.79","4.59","80.8","1.524","6.34","1.36"
"30004","375","2014","11","1","305",NULL,"3.71","1.61","7.09","-0.31","75.3","0","6.39","2.5"
"30004","375","2014","11","2","306",NULL,"4.86","-1.03","13.69","-2.3","64.32","0","6.24","1.31"
"30004","375","2014","11","3","307",NULL,"6.39","-2.27","17.51","-0.76","68.53","0","6.12","0.65"
"30004","375","2014","11","4","308",NULL,"9.44","2.15","19.87","2.25","68.48","0","6.54","0.66"
"30004","375","2014","11","5","309",NULL,"12.12","5.91","18.75","10.12","86.9","0","4.91","0.54"
"30004","375","2014","11","6","310",NULL,"15.14","7.82","20.2","10.36","72.7","2.794","4.03","1.52"
"30004","375","2014","11","7","311",NULL,"7.63","2.01","13.88","1.77","68.72","0","5.26","1.03"
"30004","375","2014","11","8","312",NULL,"6.73","-0.3","15.46","2.58","78.7","0","5.6","0.66"
"30004","375","2014","11","9","313",NULL,"8.51","1.22","18.37","3.95","78.2","0","4.75","0.68"
"30004","375","2014","11","10","314",NULL,"9.07","0.56","19.81","4.87","79.2","0","4.3","0.64"
"30004","375","2014","11","11","315",NULL,"10.08","2.67","20.21","5.83","79.3","0","4.04","0.71"
"30004","375","2014","11","12","316",NULL,"10.42","5.18","17.58","8.24","86.4","0","5.11","1.15"
"30004","375","2014","11","13","317",NULL,"3.63","-0.3","7.69","0.34","78.4","0","4.36","2.11"
"30004","375","2014","11","14","318",NULL,"-0.24","-4.39","5.64","-8.08","57.43","0","3.53","1.59"
"30004","375","2014","11","15","319",NULL,"1.67","-4.06","7.63","-6.71","55.81","0","3.07","0.96"
"30004","375","2014","11","16","320",NULL,"6.52","2.14","11.25","1.81","69.63","19.3","2.51","0.89"
"30004","375","2014","11","17","321",NULL,"4.79","-2.28","10.39","3.78","88.2","49.28","2.17","1.7"
"30004","375","2014","11","18","322",NULL,"-2.84","-5.77","0.83","-10.29","57.2","0","4.43","1.76"
"30004","375","2014","11","19","323",NULL,"-0.81","-8.88","8.35","-8.04","61.87","0","3.14","0.8"
"30004","375","2014","11","20","324",NULL,"3.77","-3.66","13.76","-1.71","70.3","0","2.37","0.96"
"30004","375","2014","11","21","325",NULL,"5.18","-2.08","15.67","-0.06","75","0","2.25","0.67"
"30004","375","2014","11","22","326",NULL,"7.86","0.17","14.35","-3.08","49.26","0","2.38","1.03"
"30004","375","2014","11","23","327",NULL,"9.14","5.57","14.03","8.2","92.8","40.89","1.12","1.15"
"30004","375","2014","11","24","328",NULL,"15.73","8.94","22.51","11.99","80.6","0","2.31","0.92"
"30004","375","2014","11","25","329",NULL,"10.76","6.97","15.93","0.73","51.93","0","3.75","1.07"
"30004","375","2014","11","26","330",NULL,"7.93","4.25","11.58","-1.26","53.62","0","1.66","1.2"
"30004","375","2014","11","27","331",NULL,"4.47","-0.17","8.29","-2.22","61.98","0","3.41","1.91"
"30004","375","2014","11","28","332",NULL,"0.8","-3.92","7.76","-5.89","64.19","0","1.58","0.9"
"30004","375","2014","11","29","333",NULL,"5.32","-3.66","14.28","-1.71","64.67","0","3.02","0.72"
"30004","375","2014","11","30","334",NULL,"10.95","5.11","18.44","6.6","74.4","0","2.94","0.88"
"30004","375","2014","12","1","335",NULL,"11.28","3.93","20.28","9.03","85.5","0","2.38","0.64"
"30004","375","2014","12","2","336",NULL,"11.82","5.18","20.88","8.87","84.4","0","2.09","0.63"
"30004","375","2014","12","3","337",NULL,"12.34","7.23","19.42","10.39","88.6","0","3.91","0.73"
"30004","375","2014","12","4","338",NULL,"12.46","8.08","17.38","11.14","91.9","0.254","3.37","0.69"
"30004","375","2014","12","5","339",NULL,"11.38","9.93","12.97","10.82","96.3","0","2.17","1.04"
"30004","375","2014","12","6","340",NULL,"10.77","7.69","14.67","10.37","96.6","18.29","2.47","1.07"
"30004","375","2014","12","7","341",NULL,"7.98","2.35","14.62","1.95","69.21","0","1.44","1.05"
"30004","375","2014","12","8","342",NULL,"5.22","2.67","7.63","-2.04","59.31","0","4.06","1.17"
"30004","375","2014","12","9","343",NULL,"5.08","0.63","11.05","1.18","77.7","0","2.65","1.5"
"30004","375","2014","12","10","344",NULL,"3.37","-0.69","8.42","-1.24","72.9","0","1.42","1.62"
"30004","375","2014","12","11","345",NULL,"2.48","-1.81","9.15","-3.9","65.52","0","1.24","1.38"
"30004","375","2014","12","12","346",NULL,"4.02","-3.4","14.82","-5.73","56.6","0","1.2","0.95"
"30004","375","2014","12","13","347",NULL,"5.13","-2.73","15.22","-2.7","61.09","0","1.23","1.17"
"30004","375","2014","12","14","348",NULL,"2.9","-1.94","10.6","-0.52","80.7","0","1.32","1.09"
"30004","375","2014","12","15","349",NULL,"4.68","-3.59","15.28","1.07","79.4","0.254","2.02","0.65"
"30004","375","2014","12","16","350",NULL,"9.5","4.13","12.77","6.01","79.3","3.302","1.77","1.37"
"30004","375","2014","12","17","351",NULL,"4.92","1.42","9.14","2.38","84.1","0","2.58","1.35"
"30004","375","2014","12","18","352",NULL,"5.24","0.43","11.84","0.49","74","0","3.65","0.89"
"30004","375","2014","12","19","353",NULL,"5.25","-0.56","12.1","1.22","77.3","0.254","3.71","0.73"
"30004","375","2014","12","20","354",NULL,"6.74","3.59","9.73","5.89","94.2","3.81","2.7","0.59"
"30004","375","2014","12","21","355",NULL,"7.67","6.11","9.46","6.14","90.1","0.254","2.73","0.97"
"30004","375","2014","12","22","356",NULL,"5.91","4.65","8.02","5.76","99","12.45","1.25","1.27"
"30004","375","2014","12","23","357",NULL,"6.19","4.05","9.67","6.19","100","35.56","1.2","1.15"
"30004","375","2014","12","24","358",NULL,"9.86","7.03","13.69","9.48","96.6","16.51","1.65","1.11"
"30004","375","2014","12","25","359",NULL,"5.16","-0.63","9.87","1.71","79.6","0","1.33","1.37"
"30004","375","2014","12","26","360",NULL,"3.91","-2.47","13.83","0.62","82.7","0","1.47","0.64"
"30004","375","2014","12","27","361",NULL,"6.7","-0.43","14.68","4.76","87.6","2.032","2.73","0.63"
"30004","375","2014","12","28","362",NULL,"11.85","9.2","14.48","11.85","99.8","23.88","1.91","0.59"
"30004","375","2014","12","29","363",NULL,"12.1","10.26","15.86","10.98","93.1","2.286","3.36","0.86"
"30004","375","2014","12","30","364",NULL,"6.85","0.5","10.79","5.24","88.4","0.254","1.87","1.39"
"30004","375","2014","12","31","365",NULL,"3.26","-0.69","7.35","1.07","86.5","0","3.49","0.76"
"30004","375","2015","1","1","1",NULL,"3.91","-2.67","11.18","-1.29","73.6","1.524","3.39","0.71"
"30004","375","2015","1","2","2",NULL,"6.65","3.79","9.14","6.65","99.8","12.45","1.57","0.54"
"30004","375","2015","1","3","3",NULL,"9.44","8.39","12.68","9.44","99.81","12.45","1.34","0.89"
"30004","375","2015","1","4","4",NULL,"12.66","5.79","16.71","11.09","86.84","31.75","2.85","1.19"
"30004","375","2015","1","5","5",NULL,"4.04","-1.26","7.98","-2.89","61.2","0","12.39","1.91"
"30004","375","2015","1","6","6",NULL,"3","-3.59","9.68","-3","68.13","0","8.78","1.01"
"30004","375","2015","1","7","7",NULL,"-1.78","-10.27","3.08","-9","54.88","0","3.58","2.55"
"30004","375","2015","1","8","8",NULL,"-7.12","-13.17","-0.42","-16.92","47.4","0","1.3","1.2"
"30004","375","2015","1","9","9",NULL,"-3","-8.81","2.74","-11.17","55.72","0","3","1.28"
"30004","375","2015","1","10","10",NULL,"-1.38","-8.68","6.77","-12.37","44.71","0","1.76","0.99"
"30004","375","2015","1","11","11",NULL,"1.41","-3.59","5.38","-5.3","60.52","1.778","2.79","0.94"
"30004","375","2015","1","12","12",NULL,"6.36","2.81","8.48","6.36","100","2.54","1.87","0.57"
"30004","375","2015","1","13","13",NULL,"6.3","3","8.68","6.3","99.7","2.032","1.68","0.93"
"30004","375","2015","1","14","14",NULL,"3.21","-0.96","7.02","2.19","93.2","0.254","3.28","0.74"
"30004","375","2015","1","15","15",NULL,"2.02","-2.08","5.05","1.57","96.4","0.508","2.28","0.76"
"30004","375","2015","1","16","16",NULL,"2.99","-2.27","10.07","-1.19","77.3","0.254","1.67","1.2"
"30004","375","2015","1","17","17",NULL,"3.78","-3.46","13.17","-0.27","78.7","0","2.26","0.74"
"30004","375","2015","1","18","18",NULL,"6.41","-0.17","13.36","-0.62","65.72","0","1.86","1.28"
"30004","375","2015","1","19","19",NULL,"6.56","-1.87","17.71","-2.81","59.3","0","2.37","0.79"
"30004","375","2015","1","20","20",NULL,"7.92","-0.16","18.5","1.3","67.91","0","2.85","0.76"
"30004","375","2015","1","21","21",NULL,"6.97","0.83","15.93","0.45","69.14","0","2.33","0.98"
"30004","375","2015","1","22","22",NULL,"5.21","-2.07","12.17","-0.66","70.1","0.508","3.99","0.58"
"30004","375","2015","1","23","23",NULL,"4.38","3.27","5.84","4.35","99.6","22.86","1.13","0.96"
"30004","375","2015","1","24","24",NULL,"4","-0.3","7.83","0.21","77.3","0.508","3.07","1.69"
"30004","375","2015","1","25","25",NULL,"5.28","-3","13.76","0.21","74.1","1.016","2.57","0.82"
"30004","375","2015","1","26","26",NULL,"3.79","0.03","6.3","1.69","84.3","0.762","2.39","1.96"
"30004","375","2015","1","27","27",NULL,"2.92","-0.3","7.49","-1.89","71.2","0","4.83","2.14"
"30004","375","2015","1","28","28",NULL,"2.94","-2.8","10.79","-4.2","63.17","0","3.89","1.1"
"30004","375","2015","1","29","29",NULL,"5.78","-1.94","12.96","-0.95","65.97","0","5.86","0.75"
"30004","375","2015","1","30","30",NULL,"4.94","-0.96","11.71","-3.36","54.9","0","5.27","2.26"
"30004","375","2015","1","31","31",NULL,"2.57","-4.65","9.6","-5.24","60.34","0","5.28","0.64"
"30004","375","2015","2","1","32",NULL,"7.52","1.36","12.24","5.73","83.9","27.94","3.46","0.77"
"30004","375","2015","2","2","33",NULL,"3.97","-3.59","12.5","1.32","74.1","3.556","4.72","2.39"
"30004","375","2015","2","3","34",NULL,"0.42","-5.51","8.94","-6.61","63.65","0","6.81","0.94"
"30004","375","2015","2","4","35",NULL,"3.03","-2.87","10.12","-3.25","67.77","0","6.71","0.58"
"30004","375","2015","2","5","36",NULL,"3.81","-3.53","9.12","-5.96","50.7","0","7.72","1.49"
"30004","375","2015","2","6","37",NULL,"0.34","-7.69","9.99","-9.84","52.57","0","7.3","0.77"
"30004","375","2015","2","7","38",NULL,"5.3","-3.99","16.85","-5.3","53.99","0","7.38","0.83"
"30004","375","2015","2","8","39",NULL,"9.3","-1.42","18.96","4.44","70.2","0","7.89","0.89"
"30004","375","2015","2","9","40",NULL,"12.01","5.58","15.6","10.58","90.6","20.83","2.79","1.05"
"30004","375","2015","2","10","41",NULL,"5.29","0.76","10.98","1.83","79.4","0.254","7.9","1.8"
"30004","375","2015","2","11","42",NULL,"5.26","-2.2","15.46","0.34","74.9","0","7.92","0.82"
"30004","375","2015","2","12","43",NULL,"2.48","-3.86","6.96","-4.89","56.11","0","8.92","2.24"
"30004","375","2015","2","13","44",NULL,"-1.18","-4.85","5.58","-12.64","43.58","0","9.61","1.32"
"30004","375","2015","2","14","45",NULL,"4.56","-4.71","13.75","-6.13","47.66","0","8.87","1.76"
"30004","375","2015","2","15","46",NULL,"-1.26","-6.97","4.19","-16.21","31.84","0","9.74","1.8"
"30004","375","2015","2","16","47",NULL,"0.2","-1.03","2.41","-5.15","67.97","27.18","2.25","0.93"
"30004","375","2015","2","17","48",NULL,"-2.11","-5.18","0.69","-3.33","90.4","0.762","6.97","0.46"
"30004","375","2015","2","18","49",NULL,"-3.94","-7.29","1.16","-7.96","74.2","0.254","6.45","1.55"
"30004","375","2015","2","19","50",NULL,"-8.59","-12.78","-4.26","-17.91","47.9","0","11.46","2.45"
"30004","375","2015","2","20","51",NULL,"-5.15","-10.92","0.1","-14.34","48.76","0","8.31","1.18"
"30004","375","2015","2","21","52",NULL,"2.08","-1.81","7.16","-3.81","64.24","2.794","3.52","1.08"
"30004","375","2015","2","22","53",NULL,"7.09","2.61","10.65","7.09","100","8.38","3.46","0.6"
"30004","375","2015","2","23","54",NULL,"4.29","1.35","8.67","1.91","84.7","8.89","11.24","1.69"
"30004","375","2015","2","24","55",NULL,"0.04","-1.55","1.68","-0.31","97.6","9.14","2.46","0.65"
"30004","375","2015","2","25","56",NULL,"-0.2","-2.87","2.67","-1.17","93.3","7.62","3.02","0.68"
"30004","375","2015","2","26","57",NULL,"0.39","-2.01","2.94","-0.38","94.7","7.37","4.51","1.13"
"30004","375","2015","2","27","58",NULL,"0.81","-3.73","7.81","-3.81","74.7","0","12.2","1.15"
"30004","375","2015","2","28","59",NULL,"4.2","-2.8","11.11","-3.3","60.29","0","10.96","1.39"
"30004","375","2015","3","1","60",NULL,"5.03","1.68","8.93","3.05","85.7","0","5.45","1.1"
"30004","375","2015","3","2","61",NULL,"11","6.57","17.43","8.12","83.7","0.254","11.91","1.21"
"30004","375","2015","3","3","62",NULL,"8.72","7.22","11.45","7.7","93.6","1.524","3.3","0.94"
"30004","375","2015","3","4","63",NULL,"15.37","7.29","24.29","13.27","87.2","2.286","7.93","1.02"
"30004","375","2015","3","5","64",NULL,"6.76","-2.61","18.24","6.76","96.7","5.334","2.75","1.75"
"30004","375","2015","3","6","65",NULL,"2.02","-3.07","9.73","-2.83","72.1","0","13.06","1.28"
"30004","375","2015","3","7","66",NULL,"5.33","-3.59","16.1","-5.53","53.89","0","18.78","0.94"
"30004","375","2015","3","8","67",NULL,"9.76","-2.27","21.9","-2.89","51.68","0","18.74","0.77"
"30004","375","2015","3","9","68",NULL,"13.34","9.4","19.21","5.6","61.41","0.508","8.99","0.79"
"30004","375","2015","3","10","69",NULL,"15.31","10.98","23.04","12.21","81.2","0.508","5.89","0.77"
"30004","375","2015","3","11","70",NULL,"15.61","11.45","20.6","14.8","94.7","2.794","6.03","0.74"
"30004","375","2015","3","12","71",NULL,"15.17","11.12","18.68","11.05","78","0","6.2","1.24"
"30004","375","2015","3","13","72",NULL,"8.93","6.56","14.02","6.39","85.7","9.91","2.89","1.64"
"30004","375","2015","3","14","73",NULL,"11.76","6.89","17.9","11.55","97.1","5.588","5.22","0.76"
"30004","375","2015","3","15","74",NULL,"15.88","7.62","24.8","7.98","65.14","0","18.84","1.05"
"30004","375","2015","3","16","75",NULL,"14.4","2.61","27.76","1.3","53.99","0","21.41","0.92"
"30004","375","2015","3","17","76",NULL,"17.1","7.36","26.52","8.87","60.44","0","18.78","1.48"
"30004","375","2015","3","18","77",NULL,"16.1","9.73","22.1","5.12","51.85","0","14.38","0.88"
"30004","375","2015","3","19","78",NULL,"9.1","6.83","15.99","7.36","91.1","7.62","2.05","1.19"
"30004","375","2015","3","20","79",NULL,"11.43","6.96","19.08","10.32","92.4","0.254","9.88","0.97"
"30004","375","2015","3","21","80",NULL,"15.27","9.73","23.02","8.67","68.5","0.254","18.59","1.02"
"30004","375","2015","3","22","81",NULL,"12.63","10.65","14.94","11.79","94.7","19.05","4.35","0.65"
"30004","375","2015","3","23","82",NULL,"13.8","8.74","20.66","9.96","80.3","0","13.66","0.78"
"30004","375","2015","3","24","83",NULL,"14.2","5.84","23.68","9.22","76.1","0.254","20.96","0.78"
"30004","375","2015","3","25","84",NULL,"16.65","11.45","22.04","13.92","84.6","0","9.93","0.88"
"30004","375","2015","3","26","85",NULL,"18.26","12.29","22.9","13.31","74.8","0.762","11.19","1.07"
"30004","375","2015","3","27","86",NULL,"8.79","3.79","13.67","3.65","70.9","2.794","16.15","2.15"
"30004","375","2015","3","28","87",NULL,"4.62","-0.23","10.44","-6.78","45.79","0","23.59","1.81"
"30004","375","2015","3","29","88",NULL,"6.85","-4.26","15.9","-6.26","44.67","0","23.98","0.89"
"30004","375","2015","3","30","89",NULL,"13.17","7.68","20.32","6.78","66.84","7.62","17.82","1.36"
"30004","375","2015","3","31","90",NULL,"15.02","4.13","24.28","9.06","70.2","0","17.41","1.17"
"30004","375","2015","4","1","91",NULL,"18.62","11.38","27.1","8.09","55.52","0","23.19","1.19"
"30004","375","2015","4","2","92",NULL,"14.08","10.45","17.77","12.76","91","22.1","4.7","0.88"
"30004","375","2015","4","3","93",NULL,"19.53","10.59","28.42","10.77","64.47","3.556","21.93","1.07"
"30004","375","2015","4","4","94",NULL,"14.37","5.77","20.58","5.36","56.36","8.13","24.35","1.67"
"30004","375","2015","4","5","95",NULL,"12.81","3.27","20.25","-1.74","39.84","0","21.03","1.11"
"30004","375","2015","4","6","96",NULL,"14.13","9.66","19.34","10.08","75.9","13.97","8.8","0.96"
"30004","375","2015","4","7","97",NULL,"18.53","14.15","25.73","16.05","87","0","12.12","0.62"
"30004","375","2015","4","8","98",NULL,"21.47","13.03","30.73","14.66","70.8","0","20.7","0.79"
"30004","375","2015","4","9","99",NULL,"22.38","14.67","29.28","15.41","68.24","0","16.26","0.91"
"30004","375","2015","4","10","100",NULL,"19.72","16.12","23.11","17.76","89","21.59","6.52","0.93"
"30004","375","2015","4","11","101",NULL,"17.58","9.33","26.96","8.48","61.38","0.254","24.25","0.92"
"30004","375","2015","4","12","102",NULL,"16.53","9.14","22.58","11.16","71.6","0","10.21","1"
"30004","375","2015","4","13","103",NULL,"17.86","15.79","22.05","16.9","93.7","26.67","4.53","0.78"
"30004","375","2015","4","14","104",NULL,"21.76","17.64","27.43","18.22","82.3","5.588","16.38","1.05"
"30004","375","2015","4","15","105",NULL,"16.8","11.51","21.72","16.32","95.9","18.54","5.7","0.85"
"30004","375","2015","4","16","106",NULL,"11.59","10.32","12.83","11.01","96","2.794","3.25","1.01"
"30004","375","2015","4","17","107",NULL,"14.38","11.64","16.92","14.35","99.2","11.94","4.18","0.53"
"30004","375","2015","4","18","108",NULL,"18.2","15.73","22.51","17.18","93.9","0.254","9.16","0.62"
"30004","375","2015","4","19","109",NULL,"18.74","15.86","20.86","18.32","97.3","23.62","4.64","0.81"
"30004","375","2015","4","20","110",NULL,"18.56","13.29","24.02","14.75","78.9","8.13","14.62","1.37"
"30004","375","2015","4","21","111",NULL,"14.07","7.23","20.64","4.51","56.71","0","25.32","1.3"
"30004","375","2015","4","22","112",NULL,"15.58","4.98","24.47","7.84","65.05","0","24.71","1.35"
"30004","375","2015","4","23","113",NULL,"14.5","9.4","18.42","6.53","61.49","0","15.7","1.26"
"30004","375","2015","4","24","114",NULL,"14.85","4.12","24.53","4.01","53.46","0","23.18","0.72"
"30004","375","2015","4","25","115",NULL,"17.99","13.16","25","16.41","90.1","16","10.44","0.81"
"30004","375","2015","4","26","116",NULL,"20.4","12.17","27.24","15.18","73.7","0","20.79","1.65"
"30004","375","2015","4","27","117",NULL,"14.33","9","21.71","6.91","65.08","0","20.74","1.09"
"30004","375","2015","4","28","118",NULL,"16.02","8.74","23.02","6.54","54.84","0","23.94","0.94"
"30004","375","2015","4","29","119",NULL,"13.24","10.45","16.85","11.87","91.8","7.62","7.44","0.67"
"30004","375","2015","4","30","120",NULL,"15.64","8.74","22.76","8.01","65.55","0.254","23.59","1.36"
"30004","375","2015","5","1","121",NULL,"13.89","6.64","21.7","5.75","61.61","0.254","25.93","1.34"
"30004","375","2015","5","2","122",NULL,"15.18","6.04","24.79","7.13","65.84","0","25.82","0.8"
"30004","375","2015","5","3","123",NULL,"17.14","8.02","26.45","9.2","65.59","0","21.34","0.76"
"30004","375","2015","5","4","124",NULL,"18.01","9.99","27.12","11.21","69.51","0","15.37","0.65"
"30004","375","2015","5","5","125",NULL,"19.04","11.05","27.82","12.05","68.75","0","23.88","0.76"
"30004","375","2015","5","6","126",NULL,"18.79","10.52","28.02","12.07","70.7","0","25.4","0.75"
"30004","375","2015","5","7","127",NULL,"20.01","11.18","29.61","13.37","70.7","0","23.61","0.73"
"30004","375","2015","5","8","128",NULL,"21.67","13.75","30.46","15.68","73.3","0","24.61","0.8"
"30004","375","2015","5","9","129",NULL,"22.92","17.57","30.33","16.84","71.7","0","22.22","0.76"
"30004","375","2015","5","10","130",NULL,"23.37","16.59","31.06","17.43","73.1","0","23.86","0.83"
"30004","375","2015","5","11","131",NULL,"24.07","16.92","32.38","17.43","70.9","0","20.5","0.85"
"30004","375","2015","5","12","132",NULL,"22.49","16.98","29.08","17.07","73.1","0","17.53","1.2"
"30004","375","2015","5","13","133",NULL,"20.99","13.16","30.66","10.13","54.03","0","27.99","1.04"
"30004","375","2015","5","14","134",NULL,"20.69","12.37","27.96","13.58","65.52","0","22.31","0.94"
"30004","375","2015","5","15","135",NULL,"21.28","16.39","26.78","16.5","75.7","1.524","16.32","0.85"
"30004","375","2015","5","16","136",NULL,"22.09","16.59","29.14","16.28","72.6","2.032","19.66","0.81"
"30004","375","2015","5","17","137",NULL,"21.04","17.9","27.51","18.81","87.3","15.75","10.47","0.64"
"30004","375","2015","5","18","138",NULL,"21.01","17.84","26.26","20.44","96.4","9.4","12.46","0.55"
"30004","375","2015","5","19","139",NULL,"21.87","17.25","29.01","19.4","87.8","2.794","21.38","0.89"
"30004","375","2015","5","20","140",NULL,"23.46","16.85","30.33","17.69","74.2","0","25.17","0.84"
"30004","375","2015","5","21","141",NULL,"19.81","12.24","25.2","14.7","72.1","0","22.6","1.99"
"30004","375","2015","5","22","142",NULL,"16.94","8.68","26.04","10.08","67.49","0","27.45","0.98"
"30004","375","2015","5","23","143",NULL,"18.92","10.39","27.69","10.91","65.87","0","27.25","0.83"
"30004","375","2015","5","24","144",NULL,"21.09","13.48","28.42","14.46","67.52","0","21.67","0.92"
"30004","375","2015","5","25","145",NULL,"21","16.39","26.52","18.36","85.4","29.21","12.62","0.82"
"30004","375","2015","5","26","146",NULL,"20.38","17.11","27.32","19.76","96.3","32.77","8.85","0.75"
"30004","375","2015","5","27","147",NULL,"21.51","17.31","28.42","18.98","86.9","0","18.17","0.67"
"30004","375","2015","5","28","148",NULL,"20.93","17.78","27.44","19.21","91","17.02","14.25","0.63"
"30004","375","2015","5","29","149",NULL,"21.98","17.05","28.88","18.34","82.1","0.254","22.09","0.69"
"30004","375","2015","5","30","150",NULL,"22.31","15.92","29.48","17.78","78.1","0","22.63","0.73"
"30004","375","2015","5","31","151",NULL,"20.97","18.57","27.91","19.67","92.6","2.794","9.54","0.66"
"30004","375","2015","6","1","152",NULL,"21.77","18.1","27.37","19.27","86.7","1.524","15.78","0.62"
"30004","375","2015","6","2","153",NULL,"21.66","17.05","28.28","17.75","81","10.16","24.45","0.81"
"30004","375","2015","6","3","154",NULL,"20.02","15.86","26.64","18.07","89.6","2.032","17.16","0.7"
"30004","375","2015","6","4","155",NULL,"19.84","15.4","26.45","17.02","85.1","1.016","15.17","0.63"
"30004","375","2015","6","5","156",NULL,"21.88","15.07","29.34","17.46","79","1.27","23.24","0.79"
"30004","375","2015","6","6","157",NULL,"24.03","16.72","31.58","17.31","70.6","0","25.47","0.73"
"30004","375","2015","6","7","158",NULL,"24.54","18.49","31.32","19.45","75.9","2.286","20.02","0.6"
"30004","375","2015","6","8","159",NULL,"25.18","19.48","31.12","19.63","73.7","1.524","21.64","0.95"
"30004","375","2015","6","9","160",NULL,"23.52","18.88","29.94","20.41","83.8","3.048","17.71","0.86"
"30004","375","2015","6","10","161",NULL,"23.73","18.04","30.66","19.77","80.5","0","21.07","0.63"
"30004","375","2015","6","11","162",NULL,"23.28","19.29","30","20.78","86.9","0","14.57","0.6"
"30004","375","2015","6","12","163",NULL,"24.18","20.6","30.46","20.13","79.5","0","18.08","0.95"
"30004","375","2015","6","13","164",NULL,"25.14","19.15","32.84","19.8","74.8","0","21.96","0.79"
"30004","375","2015","6","14","165",NULL,"25.66","19.29","33.57","19.66","73","0","21.8","0.75"
